Unique_Investment_Id,Morningstar Category,Month,Investment,Rating,1 Yr % Rank,3 Yr % Rank,5 Yr % Rank,10 Yr % Rank,1 Yr Return,3 Yr Return,5 Yr Return,10 Yr Return,1 Yr Excess Return vs Primary Ix,3 Yr Excess Return vs Primary Ix,5 Yr Excess Return vs Primary Ix,10 Yr Excess Return vs Primary Ix,1 Yr Excess Return vs Category Ix,3 Yr Excess Return vs Category Ix,5 Yr Excess Return vs Category Ix,10 Yr Excess Return vs Category Ix,Net Flows
4042,US Fund Small Blend,2016 / 10,Invesco Select Companies R5,3,23,75,89,15,5.538573,1.908911,7.644823,7.297849,1.02949,-6.929686,-5.920732,0.599683,1.425898,-2.214395,-3.867709,1.339912,369768967
4042,US Fund Small Blend,2016 / 11,Invesco Select Companies R5,3,5,59,87,10,18.20792,5.459172,10.236842,8.439028,10.149707,-3.609924,-4.208329,1.553676,6.131135,-0.99581,-3.741864,1.632628,327017813
4042,US Fund Small Blend,2016 / 12,Invesco Select Companies R5,3,32,76,91,15,23.122227,4.653449,10.172952,8.394848,11.162304,-4.218495,-4.48749,1.449163,1.814233,-2.090958,-4.286624,1.328688,229995626
4043,US Fund Small Blend,2015 / 01,Invesco Select Companies R,4,10,83,36,7,8.440578,11.26498,15.660612,9.626903,-5.784331,-6.203164,6.41E-02,2.015237,4.030156,-4.003383,4.12E-03,1.754086,-465006192
4043,US Fund Small Blend,2015 / 02,Invesco Select Companies R,4,22,81,37,7,8.267071,12.841039,16.008193,9.986684,-7.238825,-5.158772,-0.176448,1.997125,2.634658,-3.741922,3.65E-02,1.672042,448143989
4043,US Fund Small Blend,2015 / 03,Invesco Select Companies R,4,56,83,48,12,6.926526,12.361377,14.217192,9.967511,-5.805113,-3.753068,-0.248327,1.957152,-1.283723,-3.910014,-0.348868,1.150036,-199364835
4043,US Fund Small Blend,2015 / 04,Invesco Select Companies R,4,67,82,36,14,6.147576,12.582812,13.138465,10.205599,-6.830387,-4.1465,-1.187105,1.884856,-3.557446,-3.291368,0.410817,1.0269,-662775874
4043,US Fund Small Blend,2015 / 05,Invesco Select Companies R,3,83,92,59,14,3.229554,14.161036,14.134397,9.69791,-8.576676,-5.513714,-2.407356,1.577867,-8.088079,-5.28405,-0.904039,0.964023,-247432267
4043,US Fund Small Blend,2015 / 06,Invesco Select Companies R,3,87,93,73,20,-2.028468,11.926136,14.830322,9.095336,-9.451255,-5.381869,-2.511784,1.201745,-8.513931,-5.888438,-2.25357,0.691334,-39892941
4043,US Fund Small Blend,2015 / 07,Invesco Select Companies R,3,92,94,70,26,-2.812001,10.170618,13.183432,8.1406,-14.01907,-7.409125,-3.061226,0.417119,-14.840898,-7.731388,-2.084643,0.526351,9757244
4043,US Fund Small Blend,2015 / 08,Invesco Select Companies R,3,92,94,66,25,-11.030147,7.091446,13.924434,7.682926,-11.508052,-7.222542,-1.94801,0.529562,-11.059054,-7.032527,-1.621074,0.564576,-400791296
4043,US Fund Small Blend,2015 / 09,Invesco Select Companies R,3,93,94,67,26,-11.402629,5.107002,10.352503,7.183976,-10.788102,-7.29625,-2.986359,0.384932,-12.648623,-5.916954,-1.381168,0.636532,-100848256
4043,US Fund Small Blend,2015 / 10,Invesco Select Companies R,3,96,94,76,28,-11.029359,7.341751,10.307989,7.976499,-16.228895,-8.856761,-4.024455,0.127883,-11.365495,-6.558973,-1.754752,0.505014,-295799262
4043,US Fund Small Blend,2015 / 11,Invesco Select Companies R,3,97,94,82,34,-12.687691,6.542947,9.376008,7.424473,-15.436676,-9.546589,-5.021424,-5.64E-02,-16.194868,-8.376474,-2.640235,0.118296,-1794674075
4043,US Fund Small Blend,2015 / 12,Invesco Select Companies R,3,97,93,80,36,-15.015508,4.755889,6.816684,6.801527,-16.399343,-10.371366,-5.751658,-0.504895,-10.601402,-6.896608,-2.369933,-2.20E-03,-1084009339
4043,US Fund Small Blend,2016 / 01,Invesco Select Companies R,3,97,92,82,25,-19.478583,0.897637,4.976846,5.803762,-18.813274,-10.403492,-5.930591,-0.679242,-9.556629,-5.211995,-2.273506,0.883481,-775378651
4043,US Fund Small Blend,2016 / 02,Invesco Select Companies R,3,95,89,74,19,-20.850225,1.710895,4.758161,6.156574,-14.659532,-9.041258,-5.374854,-0.283209,-5.876547,-4.009842,-1.352104,1.207834,607689038
4043,US Fund Small Blend,2016 / 03,Invesco Select Companies R,3,94,89,76,18,-13.764102,2.922059,5.714868,6.578168,-15.546908,-8.899145,-5.864545,-0.430085,-4.004415,-3.919835,-1.487566,1.32032,-7693569
4043,US Fund Small Blend,2016 / 04,Invesco Select Companies R,3,92,91,80,19,-11.025985,2.994535,5.082974,6.598869,-12.232479,-8.261016,-5.932918,-0.308103,-5.081276,-4.535275,-1.894772,1.175261,-337433832
4043,US Fund Small Blend,2016 / 05,Invesco Select Companies R,3,83,91,82,21,-8.691991,2.113693,5.567593,7.176509,-10.407974,-8.944605,-6.098149,-0.234137,-2.719198,-4.811528,-2.295328,0.905344,-38141092
4043,US Fund Small Blend,2016 / 06,Invesco Select Companies R,3,80,92,86,26,-8.952995,1.965891,5.390949,6.946145,-12.945634,-9.690303,-6.708838,-0.477746,-2.222479,-5.119782,-2.962677,0.749763,-206260748
4043,US Fund Small Blend,2016 / 07,Invesco Select Companies R,3,44,92,87,24,0.867422,1.877076,6.956252,7.876523,-4.746551,-9.280513,-6.423104,0.129277,0.866938,-4.86465,-3.471506,0.708574,-697411655
4043,US Fund Small Blend,2016 / 08,Invesco Select Companies R,3,68,93,93,32,5.456811,2.727816,7.652804,7.365153,-7.096195,-9.57658,-7.032346,-0.144112,-3.136183,-5.800876,-5.198589,0.321959,212423651
4043,US Fund Small Blend,2016 / 09,Invesco Select Companies R,3,61,88,94,31,12.06096,2.470211,9.932697,7.307956,-3.369483,-8.691215,-6.441027,6.99E-02,-3.40678,-4.237128,-5.890731,0.234939,253094045
4043,US Fund Small Blend,2016 / 10,Invesco Select Companies R,3,29,82,93,27,4.901372,1.296202,7.019365,6.610353,0.392288,-7.542395,-6.54619,-8.78E-02,0.788697,-2.827103,-4.493167,0.652416,369768967
4043,US Fund Small Blend,2016 / 11,Invesco Select Companies R,3,6,68,91,23,17.521738,4.854137,9.599363,7.745019,9.463526,-4.214959,-4.845808,0.859667,5.444953,-1.600845,-4.379343,0.938619,327017813
4043,US Fund Small Blend,2016 / 12,Invesco Select Companies R,3,35,82,94,28,22.405898,4.051802,9.533938,7.702011,10.445975,-4.820142,-5.126504,0.756326,1.097904,-2.692604,-4.925637,0.635851,229995626
4044,US Fund Small Blend,2015 / 01,Invesco Select Companies Y,3,6,80,27,,9.028212,11.832962,16.254188,,-5.196697,-5.635182,0.657659,,4.61779,-3.435401,0.597697,,-465006192
4044,US Fund Small Blend,2015 / 02,Invesco Select Companies Y,3,19,76,27,,8.769396,13.398375,16.59096,,-6.7365,-4.601436,0.406319,,3.136983,-3.184586,0.619218,,448143989
4044,US Fund Small Blend,2015 / 03,Invesco Select Companies Y,3,48,78,36,,7.469878,12.928882,14.793322,,-5.261761,-3.185564,0.327804,,-0.740372,-3.34251,0.227262,,-199364835
4044,US Fund Small Blend,2015 / 04,Invesco Select Companies Y,4,65,76,27,,6.686534,13.160572,13.72003,,-6.29143,-3.56874,-0.60554,,-3.018489,-2.713608,0.992382,,-662775874
4044,US Fund Small Blend,2015 / 05,Invesco Select Companies Y,3,79,88,48,,3.770755,14.726642,14.71087,,-8.035475,-4.948107,-1.830883,,-7.546878,-4.718444,-0.327566,,-247432267
4044,US Fund Small Blend,2015 / 06,Invesco Select Companies Y,3,85,91,64,,-1.542042,12.507648,15.40372,,-8.96483,-4.800357,-1.938386,,-8.027505,-5.306927,-1.680171,,-39892941
4044,US Fund Small Blend,2015 / 07,Invesco Select Companies Y,2,92,93,63,,-2.326201,10.733464,13.754071,,-13.533271,-6.846278,-2.490588,,-14.355098,-7.168542,-1.514005,,9757244
4044,US Fund Small Blend,2015 / 08,Invesco Select Companies Y,2,91,93,55,,-10.569055,7.635134,14.502545,,-11.04696,-6.678853,-1.369899,,-10.597961,-6.488839,-1.042963,,-400791296
4044,US Fund Small Blend,2015 / 09,Invesco Select Companies Y,2,92,93,58,,-10.960475,5.643417,10.921252,,-10.345948,-6.759835,-2.41761,,-12.20647,-5.380539,-0.812419,,-100848256
4044,US Fund Small Blend,2015 / 10,Invesco Select Companies Y,2,95,93,65,,-10.55457,7.89571,10.874653,,-15.754106,-8.302802,-3.45779,,-10.890707,-6.005014,-1.188088,,-295799262
4044,US Fund Small Blend,2015 / 11,Invesco Select Companies Y,2,97,93,74,,-12.228641,7.10087,9.942948,,-14.977626,-8.988666,-4.454484,,-15.735818,-7.818551,-2.073295,,-1794674075
4044,US Fund Small Blend,2015 / 12,Invesco Select Companies Y,3,96,91,73,,-14.586797,5.292205,7.361482,,-15.970632,-9.83505,-5.20686,,-10.172691,-6.360292,-1.825135,,-1084009339
4044,US Fund Small Blend,2016 / 01,Invesco Select Companies Y,3,96,90,77,,-19.147679,1.383732,5.486068,,-18.48237,-9.917398,-5.421369,,-9.225725,-4.725901,-1.764284,,-775378651
4044,US Fund Small Blend,2016 / 02,Invesco Select Companies Y,3,94,87,63,,-20.436156,2.223498,5.277479,,-14.245463,-8.528654,-4.855537,,-5.462478,-3.497239,-0.832787,,607689038
4044,US Fund Small Blend,2016 / 03,Invesco Select Companies Y,3,92,86,67,,-13.346822,3.436549,6.234539,,-15.129628,-8.384655,-5.344874,,-3.587136,-3.405345,-0.967894,,-7693569
4044,US Fund Small Blend,2016 / 04,Invesco Select Companies Y,3,91,89,73,,-10.604977,3.524672,5.618086,,-11.81147,-7.730879,-5.397806,,-4.660268,-4.005138,-1.359661,,-337433832
4044,US Fund Small Blend,2016 / 05,Invesco Select Companies Y,3,81,88,77,,-8.265662,2.627974,6.093906,,-9.981645,-8.430325,-5.571836,,-2.29287,-4.297247,-1.769014,,-38141092
4044,US Fund Small Blend,2016 / 06,Invesco Select Companies Y,2,77,89,82,,-8.556024,2.450252,5.912032,,-12.548664,-9.205941,-6.187755,,-1.825508,-4.635421,-2.441594,,-206260748
4044,US Fund Small Blend,2016 / 07,Invesco Select Companies Y,2,41,90,84,,1.309433,2.363271,7.481931,,-4.30454,-8.794319,-5.897425,,1.30895,-4.378456,-2.945827,,-697411655
4044,US Fund Small Blend,2016 / 08,Invesco Select Companies Y,2,62,91,91,,5.950221,3.250579,8.196741,,-6.602785,-9.053818,-6.488408,,-2.642772,-5.278114,-4.654652,,212423651
4044,US Fund Small Blend,2016 / 09,Invesco Select Companies Y,1,58,86,92,,12.575179,2.960703,10.480749,,-2.855264,-8.200722,-5.892974,,-2.892561,-3.746635,-5.342678,,253094045
4044,US Fund Small Blend,2016 / 10,Invesco Select Companies Y,2,25,77,90,,5.438634,1.817566,7.563968,,0.929551,-7.021031,-6.001587,,1.325959,-2.30574,-3.948564,,369768967
4044,US Fund Small Blend,2016 / 11,Invesco Select Companies Y,2,5,61,88,,18.030626,5.365899,10.141949,,9.972414,-3.703196,-4.303222,,5.953841,-1.089082,-3.836756,,327017813
4044,US Fund Small Blend,2016 / 12,Invesco Select Companies Y,2,32,77,91,,23.033023,4.574342,10.088678,,11.0731,-4.297602,-4.571765,,1.725028,-2.170064,-4.370898,,229995626
4051,US Fund World Bond,2015 / 01,Invesco World Bond A,1,88,79,80,,-3.702493,-0.599098,1.752154,,-3.078804,-0.719603,-0.77835,,1.732046,2.458504,1.15345,,780232390
4051,US Fund World Bond,2015 / 02,Invesco World Bond A,2,88,77,78,,-5.617995,-0.358709,1.82321,,-2.827563,-0.230889,-0.525444,,2.466451,2.671342,1.459493,,596290304
4051,US Fund World Bond,2015 / 03,Invesco World Bond A,2,87,76,77,,-6.727877,-0.66342,1.762058,,-3.065895,-0.453785,-0.543511,,3.089458,2.654561,1.380787,,4588280941
4051,US Fund World Bond,2015 / 04,Invesco World Bond A,2,85,79,68,,-6.512824,-0.799668,2.2113,,-2.785894,-0.551702,-0.307741,,2.804655,2.399103,1.280599,,5725126762
4051,US Fund World Bond,2015 / 05,Invesco World Bond A,2,87,83,69,,-9.709825,-1.350818,2.39241,,-3.704933,-0.846423,-7.98E-02,,2.787117,2.461296,1.736793,,2186863614
4051,US Fund World Bond,2015 / 06,Invesco World Bond A,2,85,81,63,,-11.125653,-1.66931,1.96598,,-4.032966,-0.86165,-0.105496,,2.367871,2.210138,1.640849,,1461952900
4051,US Fund World Bond,2015 / 07,Invesco World Bond A,2,86,79,69,,-10.342202,-2.087738,1.033935,,-4.304623,-0.974251,-0.403057,,1.785236,1.994975,1.596161,,1383994173
4051,US Fund World Bond,2015 / 08,Invesco World Bond A,2,73,77,64,,-9.791595,-2.296399,0.823574,,-3.350369,-0.938142,-0.356937,,1.944072,1.921388,1.632269,,-3137540621
4051,US Fund World Bond,2015 / 09,Invesco World Bond A,2,65,78,71,,-6.475324,-2.974572,-1.07E-02,,-3.21039,-1.385296,-0.8253,,0.537822,1.610988,1.304892,,-1881850864
4051,US Fund World Bond,2015 / 10,Invesco World Bond A,2,62,78,75,,-5.377165,-2.695327,-0.304707,,-2.303111,-1.221438,-0.910485,,0.816807,1.590691,1.376355,,324330465
4051,US Fund World Bond,2015 / 11,Invesco World Bond A,2,71,80,73,,-6.638151,-3.410375,0.432315,,-2.308626,-1.393145,-0.619437,,1.203756,1.682617,1.404649,,1154488
4051,US Fund World Bond,2015 / 12,Invesco World Bond A,2,74,71,74,,-5.890456,-3.076631,6.73E-02,,-2.73627,-1.340699,-0.829502,,-0.346693,1.191335,1.368234,,-2933358489
4051,US Fund World Bond,2016 / 01,Invesco World Bond A,2,75,70,77,,-5.668918,-2.854928,-0.136811,,-3.508761,-1.702639,-1.171538,,-2.575244,0.623944,0.967754,,-2390781685
4051,US Fund World Bond,2016 / 02,Invesco World Bond A,2,52,51,70,,-3.087227,-1.288225,0.185886,,-3.92225,-1.180756,-1.17578,,-4.791148,0.299874,0.631118,,-2863233819
4051,US Fund World Bond,2016 / 03,Invesco World Bond A,2,11,37,62,70,3.493955,0.530693,1.132148,3.585885,-1.07382,-0.339107,-0.675789,-0.761303,-4.245842,0.690553,0.894085,-0.381654,600435594
4051,US Fund World Bond,2016 / 04,Invesco World Bond A,2,5,26,62,71,5.342243,1.132111,0.799435,3.5201,0.498572,0.282495,-0.656633,-0.769349,-2.433594,1.040199,0.965133,-0.323436,295880385
4051,US Fund World Bond,2016 / 05,Invesco World Bond A,2,3,31,67,78,6.101579,1.292869,0.45198,3.086998,0.781366,-0.118874,-0.74629,-0.928331,-2.945876,0.532216,0.927648,-0.288406,-1454038264
4051,US Fund World Bond,2016 / 06,Invesco World Bond A,2,5,32,66,75,10.15058,2.747161,1.018237,3.534304,1.277933,-4.95E-02,-0.748861,-0.86414,-3.696983,0.391144,0.7097,-0.43361,-1555720099
4051,US Fund World Bond,2016 / 07,Invesco World Bond A,2,3,34,65,72,12.337895,2.642795,0.878183,3.653613,2.889796,1.65E-02,-0.626245,-0.719764,-1.846677,0.740981,0.937919,-0.305375,-1383468144
4051,US Fund World Bond,2016 / 08,Invesco World Bond A,2,3,37,66,72,11.858405,2.962706,0.712771,3.599202,3.068494,0.323054,-0.436862,-0.603438,-0.382871,1.265179,1.341544,-0.170313,-906587730
4051,US Fund World Bond,2016 / 09,Invesco World Bond A,2,5,44,67,71,12.631698,2.196566,1.651853,3.712201,3.797453,6.40E-02,-8.35E-02,-0.548323,2.62E-02,0.988096,1.41318,-0.226099,258849341
4051,US Fund World Bond,2016 / 10,Invesco World Bond A,2,6,62,72,73,8.022308,0.404629,0.577067,3.233121,2.431797,-0.444889,-0.319976,-0.634484,0.684764,1.147099,1.478216,-0.110488,-72903028
4051,US Fund World Bond,2016 / 11,Invesco World Bond A,2,10,72,73,76,5.322036,-1.01867,0.131825,2.462237,2.219813,-0.787439,-0.303423,-0.736452,1.016689,1.15722,1.717142,4.15E-02,-230046584
4051,US Fund World Bond,2016 / 12,Invesco World Bond A,2,28,73,74,74,5.303942,-0.949245,0.111635,2.685199,3.218019,-0.764052,-9.64E-02,-0.603812,3.496277,1.234349,2.052409,0.144647,519598376
4052,US Fund World Bond,2015 / 01,Invesco World Bond B,1,89,87,92,,-4.345195,-1.315736,1.020273,,-3.721505,-1.436241,-1.510231,,1.089344,1.741866,0.42157,,780232390
4052,US Fund World Bond,2015 / 02,Invesco World Bond B,1,89,84,90,,-6.343447,-1.079008,1.071134,,-3.553016,-0.951188,-1.27752,,1.740999,1.951043,0.707418,,596290304
4052,US Fund World Bond,2015 / 03,Invesco World Bond B,1,89,86,91,,-7.440578,-1.378761,1.012046,,-3.778596,-1.169125,-1.293523,,2.376756,1.93922,0.630775,,4588280941
4052,US Fund World Bond,2015 / 04,Invesco World Bond B,1,88,87,87,,-7.23485,-1.517427,1.456704,,-3.50792,-1.269461,-1.062338,,2.082629,1.681344,0.526002,,5725126762
4052,US Fund World Bond,2015 / 05,Invesco World Bond B,1,88,89,86,,-10.333095,-2.095123,1.637477,,-4.328202,-1.590728,-0.834702,,2.163847,1.716991,0.98186,,2186863614
4052,US Fund World Bond,2015 / 06,Invesco World Bond B,2,88,88,82,,-11.807864,-2.407698,1.215311,,-4.715178,-1.600039,-0.856165,,1.685659,1.47175,0.89018,,1461952900
4052,US Fund World Bond,2015 / 07,Invesco World Bond B,2,88,85,84,,-10.949951,-2.794162,0.306138,,-4.912372,-1.680675,-1.130854,,1.177488,1.28855,0.868364,,1383994173
4052,US Fund World Bond,2015 / 08,Invesco World Bond B,2,79,83,82,,-10.493747,-3.034774,7.62E-02,,-4.05252,-1.676517,-1.104354,,1.241921,1.183014,0.884852,,-3137540621
4052,US Fund World Bond,2015 / 09,Invesco World Bond B,1,72,84,85,,-7.268498,-3.704468,-0.749585,,-4.003563,-2.115192,-1.564222,,-0.255352,0.881092,0.565969,,-1881850864
4052,US Fund World Bond,2015 / 10,Invesco World Bond B,1,70,83,87,,-6.186653,-3.459915,-1.04598,,-3.112598,-1.986026,-1.651758,,7.32E-03,0.826103,0.635082,,324330465
4052,US Fund World Bond,2015 / 11,Invesco World Bond B,2,80,82,84,,-7.352359,-4.142697,-0.31234,,-3.022834,-2.125467,-1.364093,,0.489548,0.950295,0.659994,,1154488
4052,US Fund World Bond,2015 / 12,Invesco World Bond B,2,81,80,85,,-6.598565,-3.805162,-0.667402,,-3.444379,-2.069231,-1.564201,,-1.054803,0.462804,0.633536,,-2933358489
4052,US Fund World Bond,2016 / 01,Invesco World Bond B,1,81,79,86,,-6.378541,-3.555897,-0.870254,,-4.218384,-2.403608,-1.904982,,-3.284867,-7.70E-02,0.23431,,-2390781685
4052,US Fund World Bond,2016 / 02,Invesco World Bond B,1,62,67,86,,-3.817744,-2.031844,-0.552212,,-4.652767,-1.924375,-1.913878,,-5.521666,-0.443744,-0.10698,,-2863233819
4052,US Fund World Bond,2016 / 03,Invesco World Bond B,2,17,53,78,90,2.737302,-0.21824,0.391705,2.808513,-1.830473,-1.088039,-1.416231,-1.538675,-5.002496,-5.84E-02,0.153642,-1.159026,600435594
4052,US Fund World Bond,2016 / 04,Invesco World Bond B,2,10,40,75,91,4.676541,0.379295,7.75E-02,2.749775,-0.167129,-0.470321,-1.378597,-1.539675,-3.099296,0.287383,0.243169,-1.093761,295880385
4052,US Fund World Bond,2016 / 05,Invesco World Bond B,2,8,48,81,93,5.33346,0.538091,-0.286835,2.325643,1.32E-02,-0.873652,-1.485105,-1.689686,-3.713995,-0.222562,0.188833,-1.049761,-1454038264
4052,US Fund World Bond,2016 / 06,Invesco World Bond B,2,10,51,80,90,9.355999,1.953089,0.262009,2.767842,0.483352,-0.843552,-1.505089,-1.630603,-4.491564,-0.402927,-4.65E-02,-1.200072,-1555720099
4052,US Fund World Bond,2016 / 07,Invesco World Bond B,2,6,55,79,90,11.42651,1.882131,0.121276,2.883268,1.978411,-0.744177,-1.383152,-1.490108,-2.758062,-1.97E-02,0.181012,-1.075719,-1383468144
4052,US Fund World Bond,2016 / 08,Invesco World Bond B,2,7,57,80,90,10.961137,2.1688,-4.49E-02,2.826105,2.171226,-0.470852,-1.19457,-1.376535,-1.280139,0.471273,0.583836,-0.94341,-906587730
4052,US Fund World Bond,2016 / 09,Invesco World Bond B,2,7,63,80,88,11.816619,1.436152,0.909258,2.94429,2.982374,-0.696405,-0.82609,-1.316234,-0.788906,0.227682,0.670585,-0.99401,258849341
4052,US Fund World Bond,2016 / 10,Invesco World Bond B,1,13,79,83,92,7.345859,-0.314043,-0.158938,2.478138,1.755348,-1.163562,-1.055981,-1.389466,8.31E-03,0.428427,0.74221,-0.865471,-72903028
4052,US Fund World Bond,2016 / 11,Invesco World Bond B,2,20,81,82,93,4.557201,-1.731498,-0.603364,1.698228,1.454979,-1.500267,-1.038612,-1.500462,0.251854,0.444392,0.981953,-0.722531,-230046584
4052,US Fund World Bond,2016 / 12,Invesco World Bond B,2,39,80,83,90,4.53122,-1.690026,-0.617997,1.917103,2.445297,-1.504833,-0.826007,-1.371908,2.723555,0.493568,1.322777,-0.623448,519598376
4053,US Fund World Bond,2015 / 01,Invesco World Bond C,2,90,88,93,,-4.438548,-1.347738,0.999558,,-3.814858,-1.468243,-1.530946,,0.995991,1.709864,0.400855,,780232390
4053,US Fund World Bond,2015 / 02,Invesco World Bond C,2,89,86,90,,-6.350117,-1.141148,1.050389,,-3.559686,-1.013328,-1.298265,,1.734329,1.888903,0.686672,,596290304
4053,US Fund World Bond,2015 / 03,Invesco World Bond C,2,89,86,91,,-7.449178,-1.441567,0.990854,,-3.787195,-1.231932,-1.314714,,2.368157,1.876414,0.609584,,4588280941
4053,US Fund World Bond,2015 / 04,Invesco World Bond C,2,89,88,88,,-7.243151,-1.579093,1.417615,,-3.51622,-1.331127,-1.101426,,2.074329,1.619678,0.486914,,5725126762
4053,US Fund World Bond,2015 / 05,Invesco World Bond C,2,88,90,87,,-10.34417,-2.098379,1.615763,,-4.339278,-1.593984,-0.856416,,2.152772,1.713736,0.960146,,2186863614
4053,US Fund World Bond,2015 / 06,Invesco World Bond C,2,88,88,84,,-11.820136,-2.41125,1.193561,,-4.72745,-1.603591,-0.877915,,1.673387,1.468198,0.86843,,1461952900
4053,US Fund World Bond,2015 / 07,Invesco World Bond C,2,89,86,85,,-10.961585,-2.82728,0.266914,,-4.924006,-1.713794,-1.170078,,1.165853,1.255432,0.82914,,1383994173
4053,US Fund World Bond,2015 / 08,Invesco World Bond C,2,78,83,82,,-10.41366,-3.005887,7.51E-02,,-3.972434,-1.64763,-1.105367,,1.322007,1.2119,0.883839,,-3137540621
4053,US Fund World Bond,2015 / 09,Invesco World Bond C,2,71,84,85,,-7.181224,-3.675945,-0.750565,,-3.91629,-2.086669,-1.565202,,-0.168078,0.909614,0.56499,,-1881850864
4053,US Fund World Bond,2015 / 10,Invesco World Bond C,2,69,82,87,,-6.097699,-3.431219,-1.046957,,-3.023644,-1.957331,-1.652735,,9.63E-02,0.854799,0.634106,,324330465
4053,US Fund World Bond,2015 / 11,Invesco World Bond C,2,80,83,84,,-7.360542,-4.147587,-0.334211,,-3.031017,-2.130357,-1.385963,,0.481365,0.945405,0.638123,,1154488
4053,US Fund World Bond,2015 / 12,Invesco World Bond C,2,82,80,85,,-6.607016,-3.809798,-0.706291,,-3.45283,-2.073867,-1.60309,,-1.063253,0.458168,0.594647,,-2933358489
4053,US Fund World Bond,2016 / 01,Invesco World Bond C,2,81,80,87,,-6.386849,-3.56036,-0.891127,,-4.226692,-2.408071,-1.925854,,-3.293175,-8.15E-02,0.213438,,-2390781685
4053,US Fund World Bond,2016 / 02,Invesco World Bond C,2,63,67,87,,-3.823578,-2.034866,-0.572613,,-4.658601,-1.927397,-1.934279,,-5.527499,-0.446767,-0.127381,,-2863233819
4053,US Fund World Bond,2016 / 03,Invesco World Bond C,2,17,55,78,91,2.738857,-0.250325,0.354103,2.797953,-1.828917,-1.120125,-1.453834,-1.549235,-5.00094,-9.05E-02,0.11604,-1.169586,600435594
4053,US Fund World Bond,2016 / 04,Invesco World Bond C,2,10,40,77,91,4.67994,0.37863,5.86E-02,2.73955,-0.163731,-0.470986,-1.397421,-1.549899,-3.095897,0.286718,0.224346,-1.103985,295880385
4053,US Fund World Bond,2016 / 05,Invesco World Bond C,2,7,49,81,94,5.337671,0.537547,-0.306119,2.315189,1.75E-02,-0.874196,-1.504389,-1.70014,-3.709784,-0.223107,0.169549,-1.060214,-1454038264
4053,US Fund World Bond,2016 / 06,Invesco World Bond C,2,10,50,80,91,9.364338,1.953898,0.243221,2.757652,0.491692,-0.842743,-1.523877,-1.640793,-4.483225,-0.402118,-6.53E-02,-1.210263,-1555720099
4053,US Fund World Bond,2016 / 07,Invesco World Bond C,2,6,54,79,91,11.43697,1.882863,0.102845,2.873236,1.988871,-0.743444,-1.401583,-1.50014,-2.747603,-1.90E-02,0.162581,-1.085751,-1383468144
4053,US Fund World Bond,2016 / 08,Invesco World Bond C,2,8,57,81,90,10.857951,2.169803,-6.33E-02,2.816087,2.068041,-0.46985,-1.212955,-1.386553,-1.383324,0.472275,0.565451,-0.953428,-906587730
4053,US Fund World Bond,2016 / 09,Invesco World Bond C,2,8,62,81,89,11.712917,1.436472,0.890748,2.934286,2.878672,-0.696085,-0.8446,-1.326238,-0.892609,0.228002,0.652075,-1.004013,258849341
4053,US Fund World Bond,2016 / 10,Invesco World Bond C,2,14,79,84,92,7.242598,-0.315347,-0.177941,2.457998,1.652087,-1.164866,-1.074984,-1.409607,-9.49E-02,0.427123,0.723207,-0.885611,-72903028
4053,US Fund World Bond,2016 / 11,Invesco World Bond C,2,19,81,83,94,4.560861,-1.764083,-0.623283,1.687483,1.458638,-1.532852,-1.058531,-1.511207,0.255514,0.411807,0.962034,-0.733276,-230046584
4053,US Fund World Bond,2016 / 12,Invesco World Bond C,2,39,81,83,91,4.535921,-1.692671,-0.656386,1.906366,2.449998,-1.507478,-0.864397,-1.382645,2.728256,0.490923,1.284388,-0.634186,519598376
4054,US Fund World Bond,2015 / 01,Invesco World Bond R6,,87,,,,-3.45945,,,,-2.83576,,,,1.975089,,,,780232390
4054,US Fund World Bond,2015 / 02,Invesco World Bond R6,,88,,,,-5.379786,,,,-2.589355,,,,2.70466,,,,596290304
4054,US Fund World Bond,2015 / 03,Invesco World Bond R6,,87,,,,-6.584036,,,,-2.922053,,,,3.233299,,,,4588280941
4054,US Fund World Bond,2015 / 04,Invesco World Bond R6,,83,,,,-6.2753,,,,-2.54837,,,,3.042179,,,,5725126762
4054,US Fund World Bond,2015 / 05,Invesco World Bond R6,,85,,,,-9.480423,,,,-3.475531,,,,3.016519,,,,2186863614
4054,US Fund World Bond,2015 / 06,Invesco World Bond R6,,83,,,,-10.899535,,,,-3.806849,,,,2.593988,,,,1461952900
4054,US Fund World Bond,2015 / 07,Invesco World Bond R6,,85,,,,-10.114091,,,,-4.076512,,,,2.013347,,,,1383994173
4054,US Fund World Bond,2015 / 08,Invesco World Bond R6,,71,,,,-9.470076,,,,-3.02885,,,,2.265591,,,,-3137540621
4054,US Fund World Bond,2015 / 09,Invesco World Bond R6,2,63,75,,,-6.23943,-2.729824,,,-2.974496,-1.140548,,,0.773716,1.855736,,,-1881850864
4054,US Fund World Bond,2015 / 10,Invesco World Bond R6,2,58,75,,,-5.138502,-2.449874,,,-2.064447,-0.975986,,,1.055471,1.836143,,,324330465
4054,US Fund World Bond,2015 / 11,Invesco World Bond R6,2,70,78,,,-6.491635,-3.195173,,,-2.16211,-1.177943,,,1.350272,1.897819,,,1154488
4054,US Fund World Bond,2015 / 12,Invesco World Bond R6,2,73,66,,,-5.751922,-2.866214,,,-2.597736,-1.130283,,,-0.20816,1.401752,,,-2933358489
